file,start,end,patches
10ec1c7efa88d46a6e8fc028a0c3acee107c96d2859bcab1bd88486cf2df3bd8.npz,15552,4929544,"[[3623205, 3677833]]"
100d7125e67efa2d9726b16e2922a6757bb849480785f3534e3500d189cb0bfb.npz,521712,5789400,"[[4452768, 4454448]]"
1000103f3e3cd6e9ae032b8241a440a2d7d06006e7203bf97111e52f3b5ae42a.npz,516168,6327440,"[[3352124, 3425662]]"
1155b0a2ea773a231da7cc5f9a6b47acb43eeb1134f9afc4561702b8ce57dfc7.npz,449480,5030623,[]
117e317e7f31cc479b146f5b1ae4c149a07d28ba9decab3f0f4b6529fc3cc346.npz,17112,4942688,[]
10af85ea6a05676807cc83f71d754972e29e54b90fc2d7d88ec8ac75448bd727.npz,124353,5993598,[]
10225ccc918467949ef23461fdb408b66a4532f052ae393edbd4c8a70ea4bac2.npz,15008,6448200,"[[5341826, 5395608]]"
11cc99baf8e8b8634ab7bc9ffea9355a09daa20321c994f25fc987cf44b1dec3.npz,11432,4999088,"[[1840323, 1965452]]"
114467fc5a64732a747af1fce0d38ba8510c79694f48fe33401200a1ce46875d.npz,860164,5802136,[]
100d63f9cf21a4fa711f4128561a9faa2ee692436e4ca0a702db2529dd1b1463.npz,1338632,7471846,"[[2342053, 2343186], [2601780, 2672835], [2704192, 2713640], [2999539, 3001302], [3261892, 3263835], [3463756, 3467721], [3484853, 3487187], [4415044, 4522628], [4544572, 4546342], [5177619, 5178752]]"
1163bce9ce9c217ef4dd9a93c90a7c9f7daf596a7c06e84ceeceb24ae11a0496.npz,394376,5818512,[]
11b00ba6c292cd7763fe02cd05be96a2bfd02725eadd2be6f539790f8c6af2a5.npz,1304585,5471280,"[[3738440, 3739912], [3802152, 3811392], [3814168, 3816264], [3822784, 3824504], [3841088, 3842704], [3854080, 3856240]]"
1084b1e1f8b6af69dd1b19505222cd78379d65c7ef844c64fb8db191196436c7.npz,786984,6138400,[]
114e2321955012ca3eb0cba26920245ad01785e65bdf7e7ebf44ad6fc7fab96f.npz,725888,5159432,"[[1631968, 1634256], [2614049, 2705178]]"
121b3bab389c69fdf1003f6dfbf500399553e822e60bec8e5511348d3d92564d.npz,60800,5090336,"[[4473060, 4505701]]"
102ba05d4c64d2a2b4eca6afc1e3099e6cc984af2ad580dafa9979615f216957.npz,1150376,6478200,"[[4079857, 4132451]]"
11706605000be680e092cbf8e8dfed7d31466b8f7d5f0fa0c42d9b1793498bbd.npz,564840,6066024,"[[1640280, 1641440], [2046352, 2048920], [2098192, 2101288], [2196288, 2198992], [3140392, 3141680]]"
1235952ed9ee0f979c5088838b983dfd6bda73136a50916c250374051c1ddeb2.npz,755584,5397240,"[[2124064, 2168847]]"
124831285c91e3c6bda72c28a7332a512864c76105f1d8f14f09931d3e961416.npz,670264,5330792,"[[1665489, 1714784], [4054851, 4199209], [4235648, 4237232]]"
12011c75f5ea9fd33d4b1e6035b30951569c6a92bcd4394250ad7da8e15bd48a.npz,1968,5932000,[]
12736c51767378046ce734e2b4ac72c47562fd9b0ec9fba5dd7c8f18b19ab7ee.npz,718832,5643400,"[[4999188, 5044726]]"
1253f4cff3682f4b63e1efcc98ab2cff02a5b4fbc64c1f1601f5423d06f93976.npz,12744,5808784,"[[4003001, 4067904]]"
12855923e00400db2bc417d6b319b4f4369c1104cd23f2fcf70b32fa6b75c13c.npz,523000,5651032,"[[3323148, 3371287], [3697312, 3701872]]"
120bd19611ce2175cc4b54b5e34bb10224f0422e8b8db95031f345742484c024.npz,9168,6156600,"[[1840120, 1842640], [1846712, 1848944], [1882208, 1885855], [5628985, 5725611]]"
1279cc2f1610c55b56efc62cbc9463b8bd52860ef2721a3d8442dedefa5e24fe.npz,11704,4933640,"[[1657912, 1659304], [2209563, 2277836]]"
114cc47ac9100bfbd0411845983591b069294d2dcb04a7ed00fc9d9244ea17ad.npz,910646,7493000,[]
12a4441b36cf2fc12ae67642ede797b2e8c65c008b5968814e3f4ab53ca6817e.npz,874891,5447680,[]
12b82dee832875da308c61bf57918cc2d9b6e8e2bb3c8d3e55d2764135d3d309.npz,0,4386656,"[[1917401, 2009010]]"
128b36530d426ce86f835b0e48d78fdf17c00a5b9938f3626f313fac5903368d.npz,787272,6385632,"[[1716744, 1718536]]"
1318c0e7e656de129c62e16a21bbf141f291766484c178a50f091e775aafff21.npz,466112,5514600,[]
132779c89234e52e8c020392391c8612c4a1e807a8adc9b8fd8f8a8b07fd4045.npz,6616,4719200,[]
136037ff09c57ef3287eefe86d72004e661e2d1ebd458179503bc17fb7e1fe42.npz,76560,5107584,"[[1454355, 1527606]]"
12aac652856fc0748f6da3c11af653afd1e8b165408012a08f9c17e8b23be603.npz,1114792,6465600,"[[4502700, 4574610], [5716160, 5717872]]"
131d2e65357b56356170f3e34eb3906422a9ad4fdf33f7694ca1f465703b61ee.npz,881685,5553072,[]
12b0479d1aff83bc711fe8c44c39888dba7b13f7507315a1dee6835c68b0cf7b.npz,469800,6544680,[]
14058bc3047a4165eba61871a95423b74a09832b6fbaf067db09f8008e714207.npz,431037,5339808,[]
136f040ef419e4e09c0d12e2082dfd73322019f35c4f3ce26fdf8070ad8452a9.npz,845912,5650176,[]
1419c741f2d08c5ee60e8618a74c29d372496a1437d999717f0ae60ef6b7d4d1.npz,2536,5023800,[]
141672e378fba9160d9238cf57e45283a404f6400eb8f9265fbf680d69aee258.npz,690904,5183704,[]
13ebdc76acbdede0ad5c2f8a7daa43fe80203977e8a673e74bc9c41026a961c9.npz,858084,5711616,"[[2043437, 2132138], [3175533, 3259808]]"
13c930d746a22d4c5076bcbbc2746f5d173cf492c3f32f85a5791df0befbab7b.npz,392080,5957936,[]
140c6c39ecb50efacf9ab5c7fb3004a06897f7949c3f23c4d7c49e77788762ba.npz,472976,5726712,[]
13b01071178af80d9af328c03cd535f0f890ea736256e6ef58e4b50f9e2b96b1.npz,393736,6410608,"[[3419504, 3420760]]"
13cf93724318803ec6093472a6fc4ab0b242bf2b8e1ee3c9f18bdc13325aacf7.npz,881824,5987600,"[[4919141, 5021408]]"
1438cca6156639f1f7a0bfc76525a1b8b2718a2450917e80aa92c13d137a8190.npz,89104,5559256,[]
13cbd02d5d4fa86f8fa3b9388521a011ae92be8728b6ff1a88c754cfe60acaf0.npz,626152,5927400,"[[2815941, 2865836], [4843615, 4879304]]"
145aaf3c89485f43f3fa5a3df40543f170064dd48d1f0e62cc13b763ddb278c6.npz,17064,6050400,"[[4000380, 4066293], [4644552, 4646904], [4649128, 4650264]]"
1472c7de94f192e9d71c30a37630d7673bb06a421726ab834243f099cb95eaa1.npz,613488,5788240,[]
1504996f5fa3101d69abec03341e89c5b98e08008c8f16d443ce8e124d11f89d.npz,423800,5066696,"[[1852336, 1920727], [2823539, 2998507]]"
151a0a8887e1a35e787566a40c01ed1ce2b0d1fff40ec504ea71671914e57079.npz,69616,5080952,"[[1572172, 1632852]]"
148ca770d853c0305c04d03cbfa313c6ba67e93655f2e4902cba5222b0560739.npz,530408,6211896,"[[3658131, 3702355]]"
14cb6bb7520d9a4d22f3209fc590bcf8af2711052ad48b0142c62884d6c5481d.npz,531992,5522856,"[[1907705, 1940409], [2629224, 2630568], [2756912, 2758792]]"
1428d9142fd38ed24d8247a5d1b1bdb4cfef529bd4d0c598d97a892276c723c8.npz,117592,7088264,"[[2432848, 2433856]]"
14fce19616745bc2c88a3233fd870340841e8a43c7fa41b07a73abeccaaaed5b.npz,1282799,5220193,"[[1516824, 1520037], [2673213, 2674339], [3385652, 3761372]]"
1569310921b833facf6f03c880350ddbe949ff07839ca3a8fd5c955ce2b541f3.npz,13888,5001400,"[[3911868, 3958974]]"
1575b8a3615cc34c47f17cd2422faccd5da6bfa6016f9defb70cecafa499a63b.npz,699112,6365200,"[[2874766, 2916015]]"
1537d7246ac64a85d0d10b446d12702e50df702d34968ef3ea995bed9adb6b94.npz,9888,6191376,"[[5092623, 5161130]]"
161b9d8dd51689f8db723aed6501849acee303e083d2a538b1194de2acfda5ed.npz,37200,4695200,"[[2357369, 2437302]]"
15ab13f9cbd7a1fe9600a42d0267c1aa8d4e81dddec5b35b20ed9ef81d255a61.npz,522792,5559032,"[[2289752, 2291088], [3438912, 3440072]]"
15d784e0a5969d624e3f187776cb194abcb4a4608bfb7a5d0aaaca08c933ffe7.npz,391434,5778600,"[[1898163, 1923529], [5387115, 5391611]]"
156a527af19d58adadf90eefaa78d7064dd7c15e0d7263cf3fc75d426ed2a674.npz,1248216,6623200,"[[3036402, 3109110], [3113990, 3117083]]"
165798586a4b75f729bd82af830e2d98c595eb393ddd7cc63a26d8a89ec29f08.npz,14936,4939864,[]
161d1ba4269706d2846e78d34cb8235a72329323658061b0d9c3d0be90b11987.npz,822629,5741528,"[[2789012, 2839906]]"
16376d00ed32a4dec5723859a792bd12f9d430b93bca411671d45738c10422ed.npz,11176,5383992,"[[4210194, 4278074]]"
15ba92705d2aec592ae8c3559ffecddf5f5b804848e0d9f165bd8202353ae4c0.npz,512176,6797368,[]
165e76ea9170298bbefbbde8a9b8c3dce5a7ee3446706da5f35f6c5d925b03d3.npz,805855,5523120,[]
162d4d369baba2421ee9ae2cd49f6bceec7976a313e0cf3e4a30ed3c36a75d63.npz,1018312,5970184,"[[4787494, 4849428]]"
16e7c77e141101ec29553f0799148cde18540891ba88938409846dd9feef337f.npz,9032,5119400,[]
161985ecd4de1f52cd16ae44c3eeb8f6923faa57640ff46b718164c22e6d70f2.npz,20264,6708000,"[[3496830, 3574612]]"
1678c4e055f31b089564a23db2ff2de814a1eb1fb9abe67ab3c5c6f25dae2e06.npz,6168,5976760,[]
16a7d224a3d6aa9634d7716754f361c5b1ededf9e6db3d82130a31134913c8a4.npz,435143,5963200,"[[2129752, 2205997]]"
16f3b965ee94758516f47b755171d821c58d8c54dc2351c482c3231b8b2ab14b.npz,391692,5466046,[]
16ffd37c9d01dc38ec531038223476be4e66bd47b3afcf49776605bfda1ecf92.npz,556576,5573664,[]
174838564090928f591617638855ef2d7621ec39c7626fd07294579d3df43da7.npz,47880,5780952,"[[2969916, 3015131]]"
16c09967ef50ffe9e25a8717aeec8b78d4bd28f3ad31da7e3d983d19f2385abb.npz,483408,6313432,"[[2779514, 2893722]]"
16b8170c83e7e333187f9261db4fcfeb6923141447f27f6e13565d8b7b5749e6.npz,604856,6643152,"[[4110087, 4165199]]"
179ceb1c302f179612343e590a72f2482aaa519fcb9b4fe0953c24c75115262d.npz,15728,4719552,[]
178ce551e9aedb15846f2c9f93ff14bd2da03ebdd8cc49d003fcbfd0a754393d.npz,912394,5887033,[]
17644636d2f389a8ca245a5923072a6c3e49146b181cc0e70a7d6034ffc95dfa.npz,28224,5785720,"[[2657671, 2864561], [3093176, 3094464]]"
17023d2b9b0793dd6a54565d6278377f75d0573a23296b54deb73560a26597cd.npz,9360,5968912,"[[4067154, 4098442], [4739125, 4742186]]"
17830c929b37c7821eabcd9b4d1239bcebb147c43817bb7cb1f10f243974cd32.npz,680494,5587233,"[[3364697, 3404208]]"
17af7f719d08701c8e5b7a8fed15d75620edb37b4ecca4f1a779ac4ec6a27aeb.npz,51808,5711464,"[[2645472, 2648168], [2663943, 2809267], [5012730, 5114416]]"
17a602d0eda6ace80b79fa93b9b297f9ccdf4dc10054cc55d9b305ff1b2f81f8.npz,465688,5545800,"[[2064864, 2066320], [2108712, 2109712], [3438740, 3485021]]"
17b76a38a0a7ea5d14998c9ecb442f6503cb887c28db7cb8083530a0c9863f32.npz,10960,5850400,[]
17b324b11f719259c59f76a43f3cdc7e3ceddfd4beac9c47fad5d6f6e21f57e0.npz,1577168,6505400,"[[3228056, 3229856], [3267288, 3268288], [3273864, 3276496], [3280818, 3283961], [5710768, 5711944]]"
1827dc6b6f8e0d1c6624ab47038cc6a6bbda5ad75b0768db3e923738ae8e8434.npz,29816,4938128,"[[4272130, 4311508]]"
17d54b2ae53904b2a7f95ecaef3986317b6b1648769004e6dd2d4df663c92bef.npz,4504,5697200,[]
185355efd011f0ee2989a988ce5734ebf6559ed7623e960b72a71e2c573947fa.npz,16544,4397360,"[[3603490, 3663018]]"
17ed3db05a929a7dd7b975ee55da29f24171f06cef1cac4a43caac12193804f1.npz,28120,5504762,"[[2684527, 2770498], [3835147, 3916049], [4601741, 4675598], [4686960, 4689016]]"
1811fc4cbad67d8f0ea96fc926dff73be571a899aadaae8490c82251324fa7f6.npz,8992,5273600,[]
1860ac1565b2fca6c51372ed6e8c3e2d87161ea846a33dc1df4798dbbd2a14fc.npz,11352,4691720,[]
17dba0ddd14aaf409164b6b6da4a1b6e6e01737f14ff4733f6cdca80b83cd304.npz,14166,6819200,[]
1895cb886344ad553d2c639413b2f32b7c99d7b809432c564799027c99595dc5.npz,617464,5138912,"[[3499751, 3559010]]"
17fb7fef16271f39839443ba176c7c1ce3a617ee15f95e1456eaddd1f87cfe8c.npz,11520,7478216,"[[2842840, 2844576], [6597975, 6653847]]"
17eb021c850d158d5d465b0f982bbec226821e609680bf669541525de91a14e7.npz,1173160,6209391,"[[4219808, 6210389]]"
186b076e9a6245f67788a67c75d5999e5129d2c3871519cd6cb8238f47caa214.npz,813720,5554128,"[[2485850, 2570581]]"
186221c80e89e2ec24eaba03842ee277eda5e5b42c339392e7bea7c53f65d72d.npz,1470016,5884400,[]
181d4665ca4e5dd4d5ac7ea94cacff6feb0f7f4ec46984169a059d4e2bd2a522.npz,1313048,6712400,"[[2680648, 2682344], [3846224, 3853096], [3876824, 3880496], [4114704, 4117328]]"
1891cb7632d75d947b5a4093b5c1c928917ad83efe257f0b4dd10dd65dbbe3a6.npz,728120,6425024,"[[1646511, 1682896], [2940946, 2975392], [5431836, 5482010]]"
1991c7df865a145290491e115c0aa68e02a2cdb3e3f8d2b36b93533d4ad896c9.npz,71682,4996952,"[[1472196, 1505892], [3274731, 3376986]]"
187fbe2eb869e4abdae5d0a997e33632b50f78f60eb877aafdb77fe0430f8713.npz,435648,6242000,"[[4206287, 4279757]]"
19831cf48f3cf34de52cb281ae5fa3745cc9f22c031b73afe00dbfecf273ccef.npz,42112,4959656,[]
185b56a638c1c60556dea4daaadafa70a278329a876b2a190d0574307a394925.npz,576784,6736040,[]
189613012231826202373a2aef8bfb76a6bf055f311fa608e16039877077ca50.npz,1387552,6245280,"[[2906920, 2908280], [2910392, 2911792], [2913496, 2915088], [2918096, 2919448], [3772224, 3773360]]"
18c413dc14d325680a372a13fdf0959fbecba8bb7537306f5b5814c16eb14062.npz,39824,5927568,[]
1980dbb6fb87df3ecd39165b1f8a9ee3953b6fd72b5a2986b471f2c21385146f.npz,22264,5747440,"[[1473033, 1474133], [1925456, 1926629]]"
197b2df790a933d2cfeaa3fccd9ded5fc4a48eda548dc8707ff94092c7689521.npz,891264,6251712,"[[1748440, 1749760], [3558856, 3559880], [4012124, 4055492], [4338904, 4340048]]"
19a04f77df815d37a8beb8bf0689bb807cf711a300ba6cdccd12653adae86cc4.npz,872664,5771600,"[[4164695, 4224332]]"
189a03d8c01b32d9ce767d964f34cdc6729324a2ccc6a81dffd04f38bf1e96ef.npz,1260224,6835376,"[[2002413, 2117377], [4905093, 5017287]]"
18dcc5ad0b3d5f1064aaef73758fcd787e199665ffeba4585e967b8de4eb6dad.npz,991320,6781760,"[[4977851, 5023499]]"
19b1fbad6332d976015be1b04c66acff603835d97ee62d9ce9898312d4ef1f4f.npz,44488,6041800,[]
19bfbaf6d61adb2c679600dc8fc6bbb1df1b6a4d7bfceb222887dd81693bd65b.npz,0,6347640,[]
19a64c5a814cea5e44a34b020da4b5c8a5631a36619ecd03d99a40d1d409594b.npz,1527544,6874600,"[[1960276, 2183800], [2706805, 2788969], [6281939, 6428695]]"
19fc2ccd6b3c068234dbc6c3ff19dee8e2e17b1907acd3dfd4b117c2c1676be1.npz,6872,5226056,[]
19f555ce940b14a1c8d79372000ba0655876382d9cf018d9fda25fa9c1b6b470.npz,20792,5894712,"[[2125133, 2198988]]"
19aa6fc7f611970dfb04374d2395569c413dce9b04d9c4989a4320d6e6ec45e4.npz,1151680,6744168,"[[5816187, 5877972], [6741544, 6743240]]"
1ab8f9102b4c983ab7a70d76ba05d2984c3cb7b346aa173855abd5ccafd5b573.npz,734848,5585400,"[[2433837, 2499600]]"
19c64195dd0a9f41cefcc35948445e3c8ee130ce765215127d684f13d016cd3e.npz,1592699,6096992,"[[1591700, 1598312], [1726928, 1729008], [1825440, 1826656], [1893370, 1970631], [1978528, 1983360], [1983664, 2043904], [2052720, 2112952], [2116400, 2118568], [2473504, 2475192], [3749202, 3819327], [3836640, 3838728]]"
1a51c3379013663916322dbfe14ce8fa9ace83c9c933807399c1babdb8758b97.npz,12944,5436712,[]
1ae7919a0526a9ac7dd53ac67fcd061615200e8b5e092f13782cdeca769667d3.npz,13632,4976504,[]
1b474321dc5c512c1652b96ccd630b67a83230d6c3fd975768bbf4966e57b075.npz,6064,4128131,"[[4124525, 4129129]]"
1b115b9e081c8f73a3554ac2f9f6a6e18f0ac6db0de6695a7035ebc78333ba8c.npz,0,4612800,"[[2538415, 2663829]]"
1a120e16658fbe90c33be110604514d076b0418bea3c600f57c9aaa412c892b9.npz,24560,5937240,[]
1a836b5542f30804e55748c2bb72ef9c6d810f997dad4cf85e24f1f556d18e11.npz,12152,5896392,"[[2311690, 2423524], [5436734, 5481913]]"
1a21a24f55706ff9974d57f593cdbd4ec2a1233a01d6ac1a5352b1a3db00fd06.npz,459656,6279600,[]
1a02b710b8c4b2aabf5d3857deb6ec56a5d6a4c3365ac466c60e801b9e339270.npz,1257632,6492000,"[[3018752, 3020344], [3391320, 3392456]]"
1b17bcdf67c63db20f7fb6c9e7d321610469b187afb4797116b1b3526979cfa0.npz,12128,5120472,"[[2965229, 3035784]]"
1ae9ada528938f5e7c4027e2ff1a16242f42e489e3cfd7b8f544e2af504e4b91.npz,914996,5609718,"[[3055270, 3122883]]"
1b46c600cf9ff0aaccf0cdff14b3d21b297e5ef6a2921d94e031fc08054af84e.npz,17568,5213400,"[[1707172, 1756025]]"
1b51baafbd7a97f51863c83039c58d57ee2df19b8bc25e7a90d709090434025d.npz,930972,5081904,[]
1b57987ba5fdf83ed9ae026b704bcfa53a26021342be7365856960a86e9c8a36.npz,3064,5308200,"[[2553824, 2556000], [2565472, 2566616], [2597568, 2598952]]"
1b50c643f166df39d5da68a05d411cf3aac7bc1b00aba93bded7d94507631a20.npz,664056,6065270,"[[2170568, 2172624], [2426352, 2427488], [4192024, 4260264], [4277784, 4305536]]"
1c42e4ff6d3537e56c693855d838ee660d262e0270347918cfa1e4a3ad251dbd.npz,9888,5242600,[]
1baf12519d9fce1910f1d79af244dc0503328416aafc60162845c6e1b597c884.npz,330963,5428200,[]
1b5d3d29c86c72a264254594617095ab7886ce94d71aaaf85c7aa100fa280837.npz,481952,5885080,"[[4152703, 4185555]]"
1b8117129788929584bedec01df7f2bb0eba26dfe111d579a9cd61b121bec377.npz,3248,6348928,"[[3982355, 4058841]]"
1bf341a4c9ed87c5f36b51c762ea6d2ce53326b48dc1c8cbc0d48fa5b9295ecf.npz,843312,5302600,"[[1818310, 1858268], [3993381, 4060363]]"
1b1e50b361bc37bf8256a94d83e17112e6e11cb56b7a16384457f7d30585442e.npz,32184,7288024,[]
1bc880e1f1ad40c2cb6fccadfde005ad908dc97e05e58477afd4dc1c7d66d853.npz,10656,5640184,"[[3288138, 3434359]]"
1c443d94d765f04512f5ac851e38b9f1272bc2961b73b00415591460aff9aaa0.npz,1050312,5903776,"[[2397880, 2399016], [2445848, 2446992], [3100440, 3101744]]"
1c5f96b67fdec14c95cf2e42e5e0ae893d6aa138c9ba2d05ff57f07e50379e72.npz,14416,5308800,[]
1c5b1eae2d3b649f7569984f98d75cab88f22b544beade3685be14058d6ff26f.npz,15416,5881800,[]
1b7f2aafe8888464c5671d265c85f3c690902887ddf3bb24694a29a2c75bb180.npz,1059072,7434920,"[[4076445, 4136499]]"
1d1ac26c5123dc9709d843f3e923087957956b9e41da5de668c64b6a6fc9c95c.npz,9080,4800064,"[[1582377, 1617241]]"
1d793e03984caca5d8edd01f06c6171d2f035ab502d1dfdbe9695937c5b954e3.npz,17352,4835400,[]
1da1cfb9d42de84c12a62b874b7f329c779f7f72c71c7ad5a00f9d6ae880d939.npz,79888,5062200,"[[2381586, 2384275], [2384392, 2387656], [3123398, 3217990]]"
1ccfe4b50ea54689dd7158326b756ca76cd99cbabe30e0a3bdde7cd75ac1e7b8.npz,760304,5410216,"[[1748984, 1752984], [1913488, 1914968], [2456488, 2457616], [2638488, 2639920], [3973144, 3974336], [4242376, 4243504], [4632993, 4707326]]"
1ca2381592d46e06156f8f4cc1d72b179bba632df848f37c4256fb9a4326265c.npz,1054056,5514184,"[[2337346, 2405158]]"
1c9106827a481d465f71c7db98422c98c20e5ae217d11867fb92223344deb7c7.npz,760896,5834000,[]
1c6d8615af4965b619d1bc7e3fd7794c43670bbee9449627711ecdc23e5b37e6.npz,10024,6166624,[]
1c9e44b6d8c226b3b3b386ff13d8f20688416606442ee6f7eff23249b64f5be9.npz,1478374,6317000,"[[1789984, 1791584], [2858090, 2859269]]"
1cd33478eb41f0209c4aaad0a9c376a56ba7ca314cbb3f2f3b26a0c2c8b216ff.npz,521936,5624840,"[[2928165, 2966449]]"
1e23bac3e62c595aaf7bdbd88c6d1408f8c4c493083e8296824b49092f9112d3.npz,653237,5433816,"[[3154915, 3193650]]"
1dfd425aa851a2eda7a212b2a8036fb1ac560f053b30b828810a53c380de1593.npz,0,5829200,[]
1cc6573cbdafceca13e3d2795e4486acc87f4299d8127aba1f0b7e704b6fb3c9.npz,6856,6163000,"[[5381294, 5467998]]"
1de10673810cb4391a136b3f417969d88fbacbd0986f1c8c990b925dba92f02d.npz,1514792,6179600,"[[1736664, 1741232], [2905696, 2906848], [3366415, 3440538]]"
1d754641111f356d2eb3defc4681edb45807cf5c13f190f6e657fd9918e235c7.npz,627632,6609800,"[[5205489, 5278404]]"
1df1307767c5a92d665dc5013d19913894525bd6085532d072a531ad723e31aa.npz,74624,5728600,[]
1e8b987374f9610dbac805750d068f057bba6b40eacca87b61a9d3caeb464268.npz,1266724,5650400,"[[3219859, 3223303], [3240789, 3288184], [3293371, 3295522], [4735656, 4737056]]"
1e411ed1a4b1153c422001e429b828f4228c0a095ff7bd11370b11c64ce33725.npz,12240,5042122,"[[2827084, 2872747]]"
1e28f1210f06e030d0a5ad0f598568d0e1418faf8623b3a586f280a1bce7c877.npz,772440,6774000,"[[1911621, 1955153]]"
1ead9bf74800e1a076234ac98310c7bc51a73f62df5ad8a9b2dd471f0e1a052a.npz,83000,5763920,"[[1708647, 1776482], [5197410, 5270526], [5270818, 5275368]]"
1eb3d0c4bb9fac1af0c79a314cd77c118c561260e22285968d7213e148960fb7.npz,11888,5126016,[]
1ee7d41cf51191bcec55268d04246b53697e420452093de06748cb664332e857.npz,91528,4862624,"[[2393240, 2395936]]"
1eca257b9af3b26129447353147ede6e742c89067729d43e559dd6a2c64d8388.npz,990944,5298784,"[[2058136, 2059720]]"
1ea7471c115db7d32699be0e48ca009e0f89afc219d904d20fa0109d77cf28b1.npz,529480,6093800,"[[1560510, 1607258], [2765292, 2804527], [4147430, 4186299], [5569466, 5609947]]"
1dfb420698bc5c09de30838dea0b0d56c8b6976dd595dcdabf60406b02b0680b.npz,601024,8142021,"[[3351408, 3352592], [3497262, 3542722]]"
1f115b60b901af63f772c382c45bd8d82887be75c7576f35f57235e4a09f03dc.npz,24104,4704960,[]
1fac4054442a2b05658c3fbd36f039e11ac24c8e0f082f969a1f19be56aab923.npz,4176,4467632,[]
1ed08f8507bc357ea2b2410ea56e294a5be4aee18ddb78fe44e6041bb778b86f.npz,892144,5887006,"[[3560544, 3599312], [4940520, 4946264]]"
1ecbcd96ceb9728c50356fd8fce69843f2378c5875186da28777a5242ab55c7d.npz,10632,6236080,"[[2013555, 2079660], [5621478, 5689171]]"
1f0c9c5f3ca9b4fd0a3fd89a5fe1f0960a6fcce16e2b7a8a6e8fdbc25677f39a.npz,24576,5655600,[]
1f1a96b1429473e207bcb9105307c563749e6e15428fa2842d481988ad4a5d8d.npz,1368656,5710584,"[[1450592, 1452400], [3914638, 4019512]]"
1ef3bf672a08748e550226de3c1c55736989b749a8c2eb1e0552761d5ef451de.npz,47760,5964696,[]
2048ddaa85250ebe4a7f210889a4d76f74848fa3d1592dcb21f9357a076ce463.npz,210000,4923144,[]
1f7da4cde4fd6a47764b087391085aba365e019f1d1352c8ab5ed669a2c30838.npz,412568,5893504,[]
1f66fa90fc433e717e0c4552c3c7ca5580fd150b65739ebdebf6516555f98f04.npz,2200,6166717,[]
1f8cb6af566f3582e957c8292ab6960240227411652b269aebe254a25e6cd325.npz,543813,5922132,"[[2082829, 2132378], [3606721, 3640100], [5200243, 5243233]]"
2070618531a527c0fc6403688f588735b3adfa9de2b4e28f3dab6f2f0b5db9c0.npz,0,4834800,[]
20731e9f8c31a1d1e7c7f7590ff79a3712e69b6171b89440622f0f26790a655b.npz,69344,5284200,"[[3641577, 3697252]]"
20055338ea3a398dfd2177c59db5b19b5049445d4ab984ce4ed3d96416521c45.npz,13480,5964088,"[[1525409, 1564680]]"
204c8f5c0fff78ce32a7eef34252a0f2fe7bb42721b1df406cb2df9c31d56963.npz,505504,5714600,[]
20b2332eb62eae46590cdaf69416f6f9cf655fa5c86fa213bdd6804b05b2dea8.npz,121064,4399600,"[[1578856, 1652539]]"
20f1746e2e4f0153e9968b94ce324e99b8f430c7d7fadf5c3f691a221d6281c0.npz,357701,5365000,"[[2375880, 2377056]]"
20ee6f3cf52c53b4bcff52a8d078cbb2de7f11cff65c342ab7545e86fd2f3887.npz,1002112,5243600,"[[2352848, 2354040], [2484600, 2486192], [2718032, 2830384]]"
2118e1473c413f99851641b78a17503bb6acd02a717eb1db70084c07b3badbff.npz,228960,4739208,[]
20c8ef43b939052636fdf7b1f278dbcf7b542012dd51960c9fd5449eb370c757.npz,401080,5550360,"[[2727847, 2812382]]"
1ff0541621ff61f4fa30fb907ee5af5b8b2c6ebebecdc6be12c010f482b9a4bb.npz,798752,6572520,"[[3499000, 3503440], [5104114, 5168430]]"
2062bf39b3331cbfc755b954d67752cc053da1eda343c785f715375664723a60.npz,109096,6079544,"[[4334658, 4406343]]"
203e225bbf316f6083f8eb971fed46c61abbf758ee23a53ead0ed416d359760e.npz,503280,6530488,"[[1933125, 1963847], [3872122, 3941451]]"
20ddb35f8a3e6f6936984ca7a8c5faa90294adcc72e984bfd42b04047277197c.npz,646888,5499000,"[[1493192, 1494192]]"
1fd6cad0fb2424ea0dc8e0bdbe539491e3717d99a0037cf0526fdf79ba20625c.npz,578360,6707200,[]
20f45636e441532966a599eb8fa66947b9f458ad523ea65db8b824c33755e408.npz,726488,6091496,"[[1634864, 1636616], [1874824, 1876888], [3495732, 3547676], [3792656, 3794032], [4362424, 4365240]]"
21324e47634f6ff702912aad6bb7dc82592f188a6bc721846290ff3e149da8a2.npz,1014291,5545200,[]
214b7ffaedbd84aa7c7e71effcadd9f4db7642f7a76c5caec4d343503e45b5bb.npz,189584,4857800,"[[1792830, 1842982]]"
210df4a49d9577ff970d6e141928f7463aebb9a59b1703ddce758f197d52b0f4.npz,1163880,5923400,"[[5246043, 5487139], [5557544, 5558680]]"
211dbdb63ef387dfef6112481ad3f0d0242a06ff6019fe8c6578a4080ccbc744.npz,4960,6959304,"[[2469584, 2470896], [6528200, 6529568]]"
215964590c91bdb081e3b6a1748e6d4d28363151dd6f17577fa9b972b3b290b2.npz,503456,5608936,"[[4405506, 4438404]]"
